material_diff,white_material,black_material,white_pawns,black_pawns,white_knights,black_knights,white_bishops,black_bishops,white_rooks,black_rooks,white_queens,black_queens,white_bishop_pair,black_bishop_pair,white_developed,black_developed,white_castled,black_castled,white_castled_on_move,black_castled_on_move,pawn_moves_white,pawn_moves_black,piece_moves_white,piece_moves_black,captures_white,captures_black,checks_white,checks_black,center_control_white,center_control_black,ext_center_white,ext_center_black,white_mobility,black_mobility,white_attacked_squares,black_attacked_squares,white_doubled_pawns,black_doubled_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_king_safety,black_king_safety,white_king_exposure,black_king_exposure,eco_category,result
2,28,26,5,6,1,1,2,1,1,1,1,1,1,0,4,4,1,1,20,8,10,9,15,16,5,5,1,0,2,3,7,9,34,35,33,32,0,0,2,1,0,1,3,3,1,0,3,1-0
-1,28,29,6,4,0,2,1,0,2,2,1,1,0,0,4,4,1,1,8,8,9,9,16,16,6,5,0,0,3,2,7,11,31,42,29,34,2,0,3,1,2,0,2,3,0,1,3,1-0
-2,24,26,5,4,0,0,0,1,2,2,1,1,0,0,4,4,1,1,10,8,9,10,16,15,7,7,0,0,3,2,13,9,47,42,42,34,2,0,2,1,1,0,3,3,2,1,2,1/2-1/2
0,14,14,6,6,0,0,1,1,1,1,0,0,0,0,4,4,1,1,10,8,5,7,20,18,7,7,2,0,1,2,7,5,27,26,25,27,0,2,0,3,0,0,3,3,0,3,2,1/2-1/2
-1,19,20,5,6,0,0,0,0,1,1,1,1,0,0,4,4,1,1,8,6,8,10,17,15,7,8,0,1,2,4,7,12,29,39,33,39,0,2,2,0,1,1,3,2,1,0,2,1-0
0,30,30,5,5,1,0,1,2,2,2,1,1,0,1,4,4,1,1,13,10,9,8,16,17,5,5,1,0,3,3,13,12,49,40,45,41,0,0,0,1,0,0,2,2,1,1,2,0-1
-4,23,27,6,2,0,1,1,1,1,2,1,1,0,0,4,4,0,1,0,17,5,4,20,21,8,6,2,1,2,2,8,10,23,47,28,37,2,0,1,2,3,0,3,1,2,0,2,0-1
-2,18,20,6,8,1,0,0,1,0,0,1,1,0,0,4,4,1,1,12,12,7,6,18,19,5,7,0,1,1,3,8,13,27,32,27,37,0,2,0,0,0,0,3,4,1,0,3,0-1
-2,27,29,5,4,0,1,1,1,2,2,1,1,0,0,4,4,1,1,9,18,6,13,19,12,6,6,0,1,4,2,12,9,34,45,36,36,0,0,1,1,1,0,1,3,2,0,2,1/2-1/2
3,29,26,7,6,0,1,1,1,2,1,1,1,0,0,4,4,1,1,11,8,5,6,20,19,5,4,0,0,3,4,12,9,49,19,47,26,0,0,0,0,0,0,3,2,0,2,2,1-0
-3,26,29,4,4,1,0,0,2,2,2,1,1,0,1,4,4,1,1,19,9,10,13,15,12,6,7,0,0,0,4,7,12,28,41,31,38,0,2,2,4,1,0,2,2,0,0,2,1-0
-8,12,20,4,4,1,1,0,1,1,2,0,0,0,0,4,4,0,1,0,18,7,5,18,20,7,9,1,5,3,1,7,8,28,32,29,32,0,0,2,2,0,0,2,2,3,0,0,0-1
-2,27,29,5,7,1,0,0,1,2,2,1,1,0,0,4,4,1,1,6,11,7,11,18,14,4,6,0,1,3,4,11,13,32,46,37,42,2,0,3,0,0,1,2,3,1,2,2,0-1
0,24,24,7,7,1,0,0,1,1,1,1,1,0,0,4,4,1,1,11,5,12,6,13,19,5,5,0,0,3,3,12,10,40,31,35,32,4,0,3,0,0,0,2,3,0,0,2,1/2-1/2
4,24,20,7,7,1,1,0,0,1,2,1,0,0,0,4,4,1,1,6,10,6,9,19,16,5,5,1,1,3,3,12,9,2,29,32,29,0,2,0,1,0,0,2,2,1,1,2,0-1
-1,24,25,6,6,1,1,2,2,0,2,1,0,1,1,4,4,1,0,11,0,8,5,17,20,4,5,5,1,4,2,13,9,42,40,39,37,0,0,0,0,0,1,2,2,2,1,2,0-1
-1,27,28,5,6,1,1,0,0,2,2,1,1,0,0,4,4,1,1,13,9,6,8,19,17,5,6,1,0,2,4,9,16,32,49,35,45,0,0,0,0,0,0,2,2,2,2,1,0-1
-2,28,30,6,5,1,1,0,1,2,2,1,1,0,0,4,4,1,1,13,7,6,13,19,12,5,5,0,0,2,4,10,13,28,49,31,38,0,0,1,0,1,0,3,3,1,0,2,0-1
0,9,9,4,6,0,0,0,1,1,0,0,0,0,0,4,4,1,0,7,0,7,7,18,18,8,10,4,0,0,3,3,9,18,23,21,22,0,0,1,1,0,0,3,3,1,0,2,0-1
-2,18,20,5,4,0,0,1,2,2,2,0,0,0,1,4,4,1,0,16,0,8,12,17,13,7,7,4,0,4,3,12,8,30,37,34,34,0,2,2,4,0,0,3,1,0,4,2,0-1
-1,22,23,5,4,1,0,0,0,1,2,1,1,0,0,4,4,1,1,11,13,6,10,19,15,8,7,0,3,2,1,10,7,5,34,31,32,2,0,2,2,0,0,1,2,1,0,1,1-0
3,31,28,6,6,1,1,1,0,2,2,1,1,0,0,4,4,1,1,8,8,8,8,17,17,5,4,0,1,4,4,12,13,41,33,41,38,0,2,0,0,0,0,2,2,3,1,2,1-0
-1,28,29,6,7,1,1,0,0,2,2,1,1,0,0,4,4,1,1,12,14,9,5,16,20,4,5,0,0,3,3,13,11,48,35,44,35,0,0,1,0,0,0,3,4,1,1,1,1-0
1,21,20,7,6,0,0,0,0,1,1,1,1,0,0,4,4,1,0,14,0,10,10,15,15,7,6,0,0,3,2,7,8,21,33,29,30,2,0,0,1,0,0,3,5,2,1,3,0-1
3,24,21,5,4,0,1,0,0,2,1,1,1,0,0,4,4,1,0,14,0,11,10,14,15,8,7,2,0,4,3,12,11,33,36,35,36,0,0,1,2,0,0,2,3,2,3,3,0-1
-11,21,32,5,7,1,2,1,0,2,2,0,1,0,0,4,4,1,1,10,15,10,5,15,20,3,6,0,0,2,3,10,12,23,46,31,42,0,0,2,0,0,0,1,4,2,1,3,0-1
-1,27,28,5,6,0,0,1,1,2,2,1,1,0,0,4,4,1,1,16,9,10,7,15,18,5,6,0,1,4,4,10,11,43,42,35,35,0,0,3,0,0,0,2,3,0,0,0,1/2-1/2
-6,24,30,5,5,0,1,0,1,2,2,1,1,0,0,4,4,1,1,10,10,6,10,19,15,5,7,1,0,3,3,9,12,36,39,36,37,0,0,0,0,0,0,3,3,1,0,1,1-0
-5,22,27,5,7,1,1,0,1,1,1,1,1,0,0,4,4,1,1,7,17,7,8,18,17,4,7,0,0,3,4,12,13,35,37,36,38,0,0,1,1,0,1,3,4,3,2,0,0-1
1,24,23,5,4,0,0,0,0,2,2,1,1,0,0,4,4,1,1,15,14,9,9,16,16,8,7,0,0,3,2,12,8,36,24,40,28,0,0,2,2,0,0,3,3,0,1,2,1/2-1/2
1,28,27,6,5,0,1,1,0,2,2,1,1,0,0,4,4,1,1,11,16,9,7,16,18,6,5,1,0,4,4,13,11,45,39,41,37,0,0,1,0,1,0,3,3,1,0,3,1/2-1/2
2,30,28,5,6,2,1,0,0,2,2,1,1,0,0,4,4,1,1,15,15,9,8,16,17,5,5,1,2,4,2,11,9,2,34,41,36,0,2,1,0,0,0,2,3,2,0,3,0-1
0,22,22,6,6,1,1,1,1,2,2,0,0,0,0,3,4,1,1,10,9,9,12,16,13,5,5,0,0,3,4,9,11,23,37,26,38,0,0,2,0,0,0,2,3,1,0,2,0-1
-3,24,27,5,5,0,1,0,0,2,2,1,1,0,0,4,4,1,1,11,8,6,5,19,20,6,7,0,0,2,4,9,11,39,45,37,40,0,0,0,0,0,0,3,3,1,1,2,0-1
-6,17,23,7,5,0,1,0,2,2,0,0,1,0,1,4,4,1,1,9,9,6,6,19,19,6,6,2,0,2,1,6,9,20,36,25,34,0,0,0,1,0,0,2,2,0,0,2,0-1
1,18,17,5,4,1,0,0,1,2,2,0,0,0,0,4,4,1,1,23,10,12,10,13,15,8,7,0,0,2,3,9,10,34,26,32,29,0,0,0,2,1,1,2,2,0,4,2,1-0
-1,20,21,4,5,1,0,1,2,2,2,0,0,0,1,3,4,1,1,8,11,8,7,17,18,6,7,0,0,1,1,11,8,33,35,32,33,0,0,1,2,0,1,3,3,1,1,2,0-1
2,26,24,7,4,0,1,0,1,2,1,1,1,0,0,4,3,0,0,0,0,4,7,21,18,7,5,7,3,3,3,12,9,37,37,36,32,0,0,0,1,1,0,3,2,5,0,1,0-1
-1,24,25,5,6,0,0,0,0,2,2,1,1,0,0,4,4,1,1,14,6,7,10,18,15,6,7,0,0,3,2,10,10,37,38,35,38,0,0,0,0,0,0,3,3,1,1,2,1/2-1/2
-3,21,24,4,4,1,1,0,1,1,1,1,1,0,0,4,4,1,1,8,13,7,6,18,19,7,8,6,0,2,2,9,13,35,46,32,38,0,0,1,1,1,1,3,1,1,0,3,0-1
-4,25,29,6,7,0,0,0,1,2,2,1,1,0,0,4,4,0,1,0,10,8,5,17,20,4,6,0,5,2,3,8,10,32,44,31,38,0,0,1,0,0,0,3,3,5,0,2,0-1
-11,13,24,5,5,0,0,1,0,1,2,0,1,0,0,4,4,0,1,0,13,8,9,17,16,7,8,0,4,3,3,9,7,1,39,27,35,0,0,1,0,0,0,1,3,1,0,2,0-1
1,31,30,6,5,1,1,1,1,2,2,1,1,0,0,4,4,1,1,16,14,9,9,16,16,5,4,0,0,3,4,9,10,43,43,35,34,2,0,3,0,1,0,3,2,2,1,2,1-0
8,20,12,7,4,1,0,0,1,2,1,0,0,0,0,4,4,1,0,25,0,4,8,21,17,9,5,7,0,1,3,7,8,26,22,25,24,0,0,0,4,0,0,4,2,0,2,2,1-0
4,26,22,7,3,0,0,0,0,2,2,1,1,0,0,4,4,1,0,13,0,8,4,17,21,9,5,1,0,2,3,9,13,28,50,36,40,2,0,1,1,1,0,3,2,2,0,2,1-0
-1,20,21,4,5,1,1,1,1,2,2,0,0,0,0,4,4,1,1,17,11,10,12,15,13,6,7,1,0,1,2,7,9,30,33,29,32,0,0,1,1,0,1,3,2,0,2,2,0-1
-8,22,30,3,5,0,1,0,1,2,2,1,1,0,0,4,4,0,0,0,0,3,5,22,20,5,9,2,9,2,3,8,14,2,59,34,45,0,0,1,0,0,0,1,2,4,0,3,0-1
3,17,14,4,4,0,0,1,0,2,2,0,0,0,0,4,4,1,0,7,0,6,12,19,13,9,8,2,0,3,2,11,4,34,24,29,24,0,0,1,1,0,0,3,3,0,0,2,1-0
-8,19,27,6,5,1,1,0,0,2,2,0,1,0,0,4,4,1,1,10,8,6,8,19,17,6,6,3,0,1,3,6,13,26,48,28,40,0,0,1,1,1,0,3,1,1,0,2,0-1
2,30,28,5,6,0,0,2,1,2,2,1,1,1,0,4,3,1,1,15,6,5,9,20,16,5,5,0,0,2,2,9,9,41,28,36,30,0,2,0,2,0,2,2,2,1,0,1,1-0
-3,12,15,6,4,1,1,1,1,0,1,0,0,0,0,4,4,0,1,0,14,9,8,16,17,8,7,0,1,2,2,10,7,21,26,24,32,0,0,0,0,2,0,4,3,4,0,0,0-1
0,30,30,5,5,1,1,1,1,2,2,1,1,0,0,4,4,1,1,4,12,10,12,15,13,5,5,1,0,3,4,11,13,43,44,40,43,0,0,1,0,0,0,3,3,1,2,2,0-1
-1,19,20,5,6,0,0,0,0,1,1,1,1,0,0,4,4,1,1,10,10,9,8,16,17,7,8,0,2,0,3,7,12,33,31,34,34,0,0,0,1,0,1,3,3,1,1,2,1-0
-11,13,24,5,4,1,2,0,0,1,1,0,1,0,0,4,4,1,1,12,7,8,9,17,16,7,8,0,1,2,2,10,9,26,32,25,31,0,0,3,0,1,0,2,1,0,0,1,0-1
-2,27,29,5,7,1,0,0,1,2,2,1,1,0,0,4,3,1,1,12,4,11,8,14,17,4,6,0,0,3,4,9,13,36,33,33,37,2,0,2,0,0,1,3,2,0,0,2,1-0
0,15,15,5,5,0,0,0,0,2,2,0,0,0,0,4,4,1,1,13,12,9,8,16,17,8,8,1,0,2,3,6,8,17,28,21,29,0,0,2,0,1,0,3,3,0,0,2,1-0
1,28,27,6,5,0,0,1,1,2,2,1,1,0,0,4,4,1,1,10,10,5,9,20,16,6,5,0,0,4,4,11,14,40,33,38,37,0,0,0,2,0,0,3,1,1,0,2,0-1
0,32,32,7,7,1,1,1,1,2,2,1,1,0,0,4,3,1,1,16,25,6,10,19,15,3,3,0,0,3,2,15,8,40,26,40,33,0,0,0,0,0,0,3,2,0,1,2,0-1
0,32,32,7,7,1,2,1,0,2,2,1,1,0,0,4,3,1,1,8,10,9,9,16,16,3,3,1,0,3,3,12,10,46,25,43,33,2,0,0,1,1,0,2,2,0,1,1,1-0
0,15,15,7,7,0,0,1,1,1,1,0,0,0,0,4,4,1,1,12,12,9,9,16,16,6,6,1,0,1,2,8,7,20,19,29,27,2,0,0,0,0,1,3,1,1,1,2,0-1
-1,28,29,6,7,0,1,1,0,2,2,1,1,0,0,4,4,1,1,11,8,10,5,15,20,4,5,0,1,4,3,14,12,36,40,38,38,0,2,1,0,0,0,3,3,4,1,2,0-1
7,11,4,6,4,0,0,0,0,1,0,0,0,0,0,4,4,1,1,7,9,4,12,21,13,11,8,1,0,0,2,4,6,19,11,20,13,0,0,0,2,1,0,3,1,0,1,2,1-0
-5,16,21,5,5,0,1,2,1,1,2,0,0,1,0,3,4,1,1,6,15,6,12,19,13,6,7,0,0,2,3,8,8,29,33,28,35,0,0,1,0,0,0,4,3,0,1,3,1/2-1/2
-1,17,18,4,5,1,0,0,1,2,2,0,0,0,0,4,4,1,1,15,19,7,8,18,17,7,8,2,1,2,2,5,10,21,29,24,31,0,0,0,0,0,0,2,3,0,0,1,1-0
2,30,28,5,6,1,1,1,0,2,2,1,1,0,0,4,4,1,1,9,8,7,10,18,15,5,5,0,1,4,2,15,12,51,36,44,37,0,0,2,1,0,0,3,3,5,0,2,0-1
7,20,13,4,5,2,1,0,0,2,1,0,0,0,0,4,4,0,0,0,0,10,4,15,21,8,7,1,3,4,2,12,7,31,26,39,27,0,0,1,0,0,0,3,4,4,4,1,1-0
1,12,11,7,6,0,0,0,0,1,1,0,0,0,0,4,4,1,0,15,0,9,6,16,19,8,7,4,0,2,1,9,4,26,21,28,20,2,2,0,3,0,0,3,4,0,2,2,1-0
2,21,19,5,6,1,0,1,1,2,2,0,0,0,0,4,4,1,1,10,9,5,14,20,11,6,6,0,0,2,2,11,6,40,22,35,31,2,0,0,1,0,1,2,2,0,0,2,1-0
-6,14,20,6,6,0,0,1,0,1,1,0,1,0,0,4,4,1,1,10,9,8,5,17,20,7,7,1,1,2,1,8,7,24,29,29,25,0,0,0,0,0,0,3,2,1,0,1,0-1
0,21,21,7,7,0,0,0,0,1,1,1,1,0,0,4,4,1,1,14,14,8,8,17,17,6,6,1,0,3,3,10,11,27,28,33,34,0,0,0,0,0,0,4,3,1,0,3,0-1
-1,24,25,5,6,0,0,0,0,2,2,1,1,0,0,4,4,0,1,0,10,8,9,17,16,6,7,0,1,3,2,9,11,35,44,37,40,0,2,2,0,0,0,3,1,2,2,2,1-0
-1,15,16,7,5,0,2,1,0,1,1,0,0,0,0,4,4,0,1,0,7,6,6,19,19,7,6,2,1,2,2,9,9,28,29,30,28,0,0,0,0,1,0,4,3,2,3,2,1/2-1/2
1,24,23,5,7,2,1,1,1,2,2,0,0,0,0,3,4,0,1,0,12,10,9,15,16,4,5,0,1,3,3,8,11,26,35,29,36,0,0,2,0,0,0,2,3,1,0,2,0-1
2,32,30,4,5,2,2,1,0,2,2,1,1,0,0,4,4,1,1,13,12,11,11,14,14,5,5,0,2,3,4,9,11,47,48,33,41,0,0,0,1,2,1,2,3,1,0,2,1-0
-5,32,37,7,6,1,2,1,2,2,2,1,1,0,1,4,3,0,0,0,0,7,10,18,15,2,3,0,1,2,2,11,11,28,36,31,37,0,0,1,0,1,0,3,3,3,0,2,1-0
1,33,32,8,7,1,0,1,2,2,2,1,1,0,1,4,4,1,1,4,11,7,8,18,17,3,2,0,0,4,2,13,10,39,41,38,38,0,0,0,0,0,0,3,3,1,0,2,1-0
-1,25,26,5,7,1,0,1,0,1,2,1,1,0,0,4,4,1,1,11,21,7,6,18,19,5,6,2,2,4,2,13,8,42,27,39,31,0,0,2,1,0,0,3,4,1,1,1,1-0
0,28,28,6,6,1,1,0,0,2,2,1,1,0,0,4,4,1,1,10,18,9,7,16,18,5,5,0,0,3,3,12,9,38,34,38,36,2,0,0,1,0,0,2,4,0,2,3,0-1
-2,26,28,4,6,0,0,1,1,2,2,1,1,0,0,4,4,1,0,4,0,7,6,18,19,5,7,0,5,1,3,11,13,6,27,44,34,0,0,0,2,0,3,0,2,1,4,2,1-0
0,21,21,4,7,0,0,1,0,1,1,1,1,0,0,4,4,1,1,12,8,5,5,20,20,6,8,0,2,1,3,7,11,33,41,29,36,0,0,1,0,0,1,1,3,2,0,2,1/2-1/2
6,23,17,6,4,1,1,0,0,1,2,1,0,0,0,4,4,1,1,6,7,11,8,14,17,8,6,0,1,4,0,12,5,40,32,40,31,0,0,1,1,1,0,3,3,0,0,2,1-0
0,30,30,5,5,2,1,0,1,2,2,1,1,0,0,4,4,1,1,11,14,10,10,15,15,5,5,2,0,4,2,14,10,39,40,41,42,0,0,1,0,1,1,3,4,1,2,1,0-1
5,26,21,4,5,1,1,0,1,2,2,1,0,0,0,4,3,1,0,4,0,9,8,16,17,6,7,9,0,3,1,12,7,40,20,36,26,0,0,1,0,0,1,3,3,0,2,2,1-0
-7,11,18,3,5,0,0,1,1,1,2,0,0,0,0,4,4,0,1,0,16,8,7,17,18,7,10,0,6,3,3,8,10,22,34,25,30,0,0,0,1,0,2,2,2,4,0,2,0-1
0,18,18,5,5,0,1,1,0,2,2,0,0,0,0,4,4,1,1,13,8,8,8,17,17,7,7,0,2,3,3,8,10,34,31,32,32,0,0,0,0,0,0,2,3,0,2,1,1-0
-2,22,24,5,7,0,1,1,0,1,1,1,1,0,0,4,4,1,1,10,13,6,5,19,20,5,7,0,2,2,4,8,11,36,34,32,33,2,0,5,0,0,0,2,3,0,3,2,0-1
8,29,21,4,4,1,1,1,0,2,1,1,1,0,0,4,3,1,0,5,0,11,8,14,17,8,6,4,0,2,2,9,11,44,32,42,33,0,0,1,0,0,1,3,2,1,1,2,1-0
-1,27,28,5,6,1,0,0,1,2,2,1,1,0,0,4,4,1,1,8,14,7,9,18,16,5,6,0,1,2,4,9,13,34,39,34,40,0,0,0,0,0,0,2,3,2,1,2,0-1
-5,16,21,6,8,0,0,0,1,2,2,0,0,0,0,4,4,1,1,8,7,11,8,14,17,4,7,0,0,1,3,6,11,21,27,24,33,2,0,0,0,0,2,3,2,0,0,2,0-1
-3,30,33,8,8,0,0,1,2,2,2,1,1,0,1,4,4,1,1,9,7,9,7,16,18,2,3,1,1,2,3,9,10,27,42,33,37,0,0,0,0,0,0,3,2,2,0,2,1-0
-3,29,32,7,7,1,1,0,1,2,2,1,1,0,0,4,4,1,1,13,9,6,6,19,19,3,4,0,1,2,4,10,13,25,37,34,39,0,0,1,0,0,0,3,3,0,0,2,0-1
-1,24,25,5,3,0,1,0,0,2,2,1,1,0,0,4,4,1,1,5,5,10,8,15,17,8,7,0,1,2,4,7,12,33,46,36,38,0,0,0,0,2,0,3,3,0,1,2,0-1
-2,27,29,5,7,0,0,1,1,2,2,1,1,0,0,4,4,1,1,5,9,8,8,17,17,4,6,0,1,2,2,9,12,7,40,35,37,0,2,0,0,0,0,1,2,0,1,2,1-0
-1,19,20,6,7,0,0,1,1,2,2,0,0,0,0,4,4,0,1,0,23,9,5,16,20,5,6,0,1,2,2,8,8,37,25,31,29,0,0,1,0,0,0,2,4,0,1,0,1-0
-12,18,30,5,5,0,1,1,1,2,2,0,1,0,0,4,2,1,0,14,0,9,10,16,15,5,7,0,0,2,3,9,10,30,39,33,34,2,0,0,2,0,1,2,1,1,1,1,0-1
8,24,16,4,6,1,0,1,0,1,2,1,0,0,0,3,4,1,1,22,10,4,11,21,14,7,7,0,3,2,1,9,9,42,23,32,30,0,0,0,1,0,1,4,4,0,1,3,1-0
5,29,24,7,4,0,1,1,1,2,1,1,1,0,0,4,4,1,0,19,0,8,8,17,17,7,4,1,0,3,2,12,7,45,26,42,30,0,0,0,1,2,0,3,3,0,1,2,1-0
0,26,26,6,6,1,1,1,1,1,1,1,1,0,0,4,4,1,1,16,8,8,7,17,18,5,5,2,0,4,4,15,13,50,45,40,44,0,2,0,0,0,0,3,3,2,3,0,0-1
-4,24,28,5,6,0,1,0,0,2,2,1,1,0,0,4,4,1,1,7,5,10,7,15,18,5,7,0,1,2,2,8,11,27,40,31,36,2,0,3,1,0,1,2,2,1,0,2,0-1
3,24,21,5,7,0,0,0,0,2,1,1,1,0,0,4,4,1,1,13,11,6,7,19,18,6,7,0,1,2,3,8,9,35,33,31,33,0,0,0,0,0,1,2,4,1,0,0,0-1
-10,19,29,6,7,1,1,0,0,2,2,0,1,0,0,4,4,1,1,15,19,7,10,18,15,4,6,0,2,2,3,6,12,3,38,25,39,0,0,0,1,0,1,1,4,3,0,1,0-1
1,20,19,6,5,0,0,0,0,1,1,1,1,0,0,4,4,1,1,11,11,9,6,16,19,8,7,2,2,3,2,13,6,33,24,36,27,0,0,0,2,0,0,3,2,0,3,2,1-0
7,28,21,6,4,0,0,1,1,2,1,1,1,0,0,4,4,1,1,9,11,8,8,17,17,8,5,0,1,2,3,8,10,40,44,36,34,0,0,0,2,0,0,2,2,0,0,1,1/2-1/2
0,20,20,7,4,1,2,0,0,2,2,0,0,0,0,4,4,1,0,9,0,5,7,20,18,7,5,4,0,3,3,9,9,26,38,31,30,0,0,0,1,2,0,3,4,0,3,1,1-0
-1,29,30,4,5,1,1,1,1,2,2,1,1,0,0,4,4,1,1,25,14,7,9,18,16,5,6,1,0,3,3,8,11,39,46,39,41,0,0,1,1,0,0,3,4,0,0,3,0-1
-4,24,28,5,6,0,0,0,1,2,2,1,1,0,0,4,4,1,0,17,0,5,6,20,19,5,7,3,0,2,3,6,12,29,45,26,37,0,0,2,0,0,0,3,4,0,0,1,0-1
0,18,18,5,5,1,1,0,0,2,2,0,0,0,0,4,4,1,0,12,0,4,8,21,17,7,7,1,0,2,4,10,10,30,33,28,31,0,0,0,1,0,1,3,2,0,0,1,1-0
-1,22,23,6,7,0,1,2,1,2,2,0,0,1,0,4,4,1,1,11,7,5,9,20,16,4,5,0,2,2,3,9,8,32,28,33,32,2,0,3,0,0,0,1,1,4,0,1,0-1
0,26,26,4,4,0,1,1,0,2,2,1,1,0,0,4,4,1,1,13,11,9,11,16,14,7,7,2,0,3,3,12,9,49,47,39,34,0,0,0,2,1,1,2,2,2,1,1,1-0
3,30,27,5,5,1,0,1,1,2,2,1,1,0,0,4,4,1,1,6,11,6,6,19,19,6,5,1,1,2,4,11,13,34,51,33,43,0,0,0,2,0,0,3,3,2,1,0,1-0
2,24,22,5,3,0,0,0,0,2,2,1,1,0,0,4,4,1,1,6,8,6,6,19,19,9,7,1,0,3,4,13,12,43,48,42,40,0,0,2,0,2,0,3,3,1,1,0,1/2-1/2
0,24,24,4,4,0,1,2,1,1,1,1,1,1,0,4,4,1,1,7,7,8,6,17,19,7,7,0,0,2,3,10,12,39,43,37,37,0,0,1,1,0,0,3,3,0,0,1,0-1
-4,16,20,6,7,0,0,0,1,2,2,0,0,0,0,4,4,1,1,9,7,9,9,16,16,5,7,0,2,3,3,7,11,20,29,25,31,2,2,0,1,0,1,1,2,2,0,1,0-1
-1,19,20,5,6,0,0,0,0,1,1,1,1,0,0,4,4,1,1,12,7,7,6,18,19,7,8,1,2,3,1,11,7,37,27,36,30,0,0,1,1,0,0,2,2,0,4,2,0-1
4,30,26,5,4,1,0,1,1,2,2,1,1,0,0,4,4,1,0,14,0,7,3,18,22,7,5,9,0,3,1,13,8,53,35,42,32,0,0,1,0,1,0,3,2,1,2,3,1-0
5,19,14,5,6,1,0,2,1,1,1,0,0,1,0,4,4,1,1,9,10,9,5,16,20,7,6,0,0,3,1,12,6,39,23,38,22,2,0,3,0,0,0,2,3,0,2,3,1-0
2,15,13,5,5,0,0,0,1,2,1,0,0,0,0,4,4,1,1,7,9,11,9,14,16,8,8,0,1,2,2,7,7,20,29,25,28,0,0,2,0,0,0,0,2,3,0,2,1/2-1/2
1,20,19,7,6,1,1,0,0,2,2,0,0,0,0,4,4,1,1,19,19,9,9,16,16,6,5,0,0,3,3,12,8,24,23,29,26,0,0,0,0,0,0,3,3,0,0,1,1-0
3,26,23,4,6,0,0,1,1,2,1,1,1,0,0,4,4,1,1,10,5,5,11,20,14,6,7,0,0,2,3,12,12,39,39,38,40,0,0,1,0,0,1,3,2,2,1,2,0-1
1,26,25,7,6,0,0,0,0,2,2,1,1,0,0,4,4,1,1,16,11,6,11,19,14,6,5,2,0,3,2,9,8,26,32,28,36,0,2,0,0,1,0,3,4,2,0,2,1-0
5,26,21,6,4,0,0,2,1,1,1,1,1,1,0,4,4,1,1,13,7,7,12,18,13,8,5,0,0,3,3,12,9,37,35,38,37,0,0,1,1,1,0,3,3,1,1,2,1-0
-9,19,28,6,6,0,1,1,0,2,2,0,1,0,0,4,4,1,1,8,17,6,4,19,21,5,6,0,0,3,3,10,9,30,40,33,37,2,0,0,2,0,1,3,4,0,0,1,0-1
0,29,29,7,7,1,1,0,0,2,2,1,1,0,0,4,4,1,1,14,9,8,9,17,16,4,4,0,0,2,4,8,14,19,37,30,41,0,4,0,0,1,0,3,3,2,0,2,0-1
-3,20,23,4,7,0,0,2,2,2,2,0,0,1,1,4,4,1,1,16,15,11,8,14,17,4,7,1,0,2,3,10,11,41,33,39,40,0,0,0,0,0,1,2,3,2,1,2,1-0
1,20,19,6,6,0,0,0,1,1,2,1,0,0,0,4,4,1,1,16,16,5,7,20,18,6,7,1,1,3,1,9,7,35,26,34,27,0,0,0,1,0,0,3,3,1,0,2,1-0
0,28,28,6,6,1,1,0,0,2,2,1,1,0,0,4,4,1,1,9,9,9,9,16,16,5,5,1,0,2,4,7,12,29,40,32,33,0,0,1,1,0,0,3,1,0,0,1,1-0
1,29,28,7,6,0,0,1,1,2,2,1,1,0,0,4,4,1,1,9,8,9,7,16,18,5,4,0,0,3,4,10,12,36,41,34,38,0,0,0,0,0,0,1,3,1,0,3,0-1
-4,16,20,8,7,1,0,0,1,1,2,0,0,0,0,4,4,1,0,8,0,8,11,17,14,5,5,0,1,3,3,9,7,20,33,26,28,4,0,1,1,0,1,3,3,0,0,2,0-1
0,31,31,6,6,1,2,1,0,2,2,1,1,0,0,4,4,1,1,18,7,8,8,17,17,4,4,1,0,3,2,12,9,42,32,42,34,0,0,0,1,0,0,2,4,2,2,2,1-0
0,27,27,5,5,0,0,1,1,2,2,1,1,0,0,3,4,0,0,0,0,10,10,15,15,6,6,2,1,4,2,13,9,37,32,36,35,0,0,2,0,1,0,0,3,0,1,1,1-0
8,29,21,7,4,0,0,1,1,2,1,1,1,0,0,4,4,1,0,13,0,3,5,22,20,8,4,8,0,4,2,13,9,50,23,42,29,0,0,0,2,0,0,3,2,0,3,2,1-0
2,32,30,7,5,1,0,1,2,2,2,1,1,0,1,4,3,1,1,6,12,9,11,16,14,5,3,0,0,3,2,12,9,38,37,35,33,2,0,2,0,2,0,2,2,0,0,2,0-1
-1,26,27,6,5,1,0,1,1,1,2,1,1,0,0,4,4,1,1,9,10,7,10,18,15,6,5,0,0,3,2,9,11,31,38,31,36,0,0,1,2,1,1,3,3,1,0,3,0-1
-1,25,26,6,7,0,0,0,0,2,2,1,1,0,0,4,4,1,1,5,21,3,11,22,14,5,6,3,0,2,4,9,11,30,34,27,35,0,2,0,3,0,0,3,3,1,1,2,1-0
3,33,30,5,5,1,1,2,1,2,2,1,1,1,0,4,3,1,1,24,10,12,8,13,17,5,4,2,0,4,4,11,10,46,30,40,33,0,0,3,2,1,0,2,1,1,2,2,1-0
